"","species","SVL","abu_cat","lat.range","maxGCD_extant","mean_lat","min_lat","Red.List.status","Order","Family","Genus"
"638","Epipedobates anthonyi",22.89,3,2.36,314.480066520988,-3.88444444444444,-5.24,"NT","ANURA","DENDROBATIDAE","Epipedobates"
"639","Epipedobates machalilla",15.8,1,2.96,352.0209029834,-1.2730612244898,-2.95,"NT","ANURA","DENDROBATIDAE","Epipedobates"
"640","Epipedobates narinensis",16.1,NA,0.05,0,1.405,1.38,"DD","ANURA","DENDROBATIDAE","Epipedobates"
"641","Epipedobates tricolor",22.6,NA,0.92,111.323871569604,-1.6408,-2.13,"EN","ANURA","DENDROBATIDAE","Epipedobates"
"642","Espadarana andina",25.6,1,5.85,676.97071380239,8.04298113207547,4.78,"LC","ANURA","CENTROLENIDAE","Espadarana"
"643","Espadarana prosoblepon",26.3,3,19.72,2356.16188812923,7.23252229299363,-3.73,"LC","ANURA","CENTROLENIDAE","Espadarana"
"644","Euparkerella cochranae",16.5,3,0.52,151.560711339411,-22.3209090909091,-22.61,"LC","ANURA","CRAUGASTORIDAE","Euparkerella"
"645","Euphlyctis cyanophlyctis",72,4,30.07,4128.07755892187,20.0423188405797,5.92,"LC","ANURA","DICROGLOSSIDAE","Euphlyctis"
"646","Euphlyctis hexadactylus",120,3,20.58,2423.39262456088,17.8879503456059,5.92,"LC","ANURA","DICROGLOSSIDAE","Euphlyctis"
"647","Euproctus montanus",57,4,1.57,222.647743139366,42.1337016574586,41.45,"LC","CAUDATA","SALAMANDRIDAE","Euproctus"
"648","Euproctus platycephalus",51.7,1,1.78,238.415931390657,40.1585365853659,39.18,"EN","CAUDATA","SALAMANDRIDAE","Euproctus"
"649","Eupsophus altor",37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","Eupsophus contulmoensis",38.4,1,1.41,111.323871569726,-37.7926315789474,-38.48,"EN","ANURA","ALSODIDAE","Eupsophus"
"651","Eupsophus migueli",36,1,0.0899999999999963,0.000134414476389852,-39.395,-39.44,"EN","ANURA","ALSODIDAE","Eupsophus"
"652","Excidobates captivus",16,1,1.14,157.192236268253,-4.39851851851852,-4.94,"LC","ANURA","DENDROBATIDAE","Excidobates"
"653","Excidobates mysteriosus",28,NA,0.19,0,-5.24066666666667,-5.33,"EN","ANURA","DENDROBATIDAE","Excidobates"
"654","Fejervarya cancrivora",68.2,3,32.37,5622.21314350961,4.06198601772276,-10.37,"LC","ANURA","DICROGLOSSIDAE","Fejervarya"
"655","Fejervarya chilapata",22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","Fejervarya greenii",39.4,1,NA,NA,NA,NA,"EN","ANURA","DICROGLOSSIDAE","Fejervarya"
"657","Fejervarya kirtisinghei",35.5,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya"
"658","Fejervarya limnocharis",67,3,49.45,7779.51586918668,14.4440102823888,-9.11,"LC","ANURA","DICROGLOSSIDAE","Fejervarya"
"659","Fejervarya nepalensis",33.25,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya"
"660","Fejervarya pierrei",36.1,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya"
"661","Fejervarya syhadrensis",31.1,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya"
"662","Fejervarya teraiensis",49.85,3,NA,NA,NA,NA,"LC","ANURA","DICROGLOSSIDAE","Fejervarya"
"663","Fejevarya cancrivora",82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Flectonotus fitzgeraldi",21.5,NA,0.789999999999999,218.556672965928,10.7714029850746,10.55,"EN","ANURA","HEMIPHRACTIDAE","Flectonotus"
"665","Gastrophryne carolinensis",28,4,14.39,2378.61433808575,31.927363952142,24.95,"LC","ANURA","MICROHYLIDAE","Gastrophryne"
"666","Gastrophryne elegans",28.9,1,5.46,1287.18194548737,17.878209331652,15.52,"LC","ANURA","MICROHYLIDAE","Gastrophryne"
"667","Gastrophryne olivacea",30.5,3,19.1,2463.54263674168,29.8779132385939,21.48,"LC","ANURA","MICROHYLIDAE","Gastrophryne"
"668","Gastrotheca abdita",40.6,NA,0.13,111.323871569726,-5.555,-5.62,"DD","ANURA","HEMIPHRACTIDAE","Gastrotheca"
"669","Gastrotheca andaquiensis",77,3,4.48,599.467999847078,-0.699839357429719,-2.71,"NT","ANURA","HEMIPHRACTIDAE","Gastrotheca"
"670","Gastrotheca antoniiochoai",29.5,1,0.109999999999999,9.50453877449036e-05,-13.1016666666667,-13.16,"DD","ANURA","HEMIPHRACTIDAE","Gastrotheca"
"671","Gastrotheca cornuta",75.275,3,12.68,1549.7570724922,4.65029395452024,-2.61,"EN","ANURA","HEMIPHRACTIDAE","Gastrotheca"
"672","Gastrotheca nebulanastes",37.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","Gastrotheca orophylax",66.5,1,1.68,157.431732304548,0.0951666666666667,-0.44,"EN","ANURA","HEMIPHRACTIDAE","Gastrotheca"
"674","Gastrotheca pacchamama",37.775,NA,0.0700000000000003,0,-12.8855172413793,-12.92,"DD","ANURA","HEMIPHRACTIDAE","Gastrotheca"
"675","Gastrotheca pachachacae",32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","Gastrotheca phelloderma",50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","Gastrotheca trachyceps",59,3,0.18,9.50453877449036e-05,2.74571428571429,2.66,"EN","ANURA","HEMIPHRACTIDAE","Gastrotheca"
"678","Genyophryne thomsoni",38,4,5.18,1018.795499007,-9.25549851190476,-11.66,"LC","ANURA","MICROHYLIDAE","Genyophryne"
"679","Gephyromantis ambohitra",35.5,3,0.82,108.016996575145,-14.0288282828283,-14.47,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"680","Gephyromantis asper",29,3,4.83,545.84379677428,-19.2946153846154,-21.35,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"681","Gephyromantis azzurrae",39.5,NA,0.530000000000001,111.323871569685,-22.4304819277108,-22.69,"EN","ANURA","MANTELLIDAE","Gephyromantis"
"682","Gephyromantis blanci",22,3,3.18,349.444459065831,-22.3876932084309,-24.06,"NT","ANURA","MANTELLIDAE","Gephyromantis"
"683","Gephyromantis boulengeri",56.4,3,3.72,493.557126886067,-16.9608064516129,-19.07,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"684","Gephyromantis cornutus",39,3,0.670000000000002,105.258646865668,-18.8876946107784,-19.23,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"685","Gephyromantis corvus",39.5,1,0.530000000000001,111.323871569685,-22.4304819277108,-22.69,"EN","ANURA","MANTELLIDAE","Gephyromantis"
"686","Gephyromantis decaryi",23,3,3.18,349.444459065831,-22.4205940594059,-24.06,"NT","ANURA","MANTELLIDAE","Gephyromantis"
"687","Gephyromantis eiselti",35,4,0.300000000000001,105.258646865668,-18.8944378698225,-19.04,"EN","ANURA","MANTELLIDAE","Gephyromantis"
"688","Gephyromantis enki",20.8,4,1.95,245.406317715016,-21.9002816901408,-22.86,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"689","Gephyromantis granulatus",42.5,3,3.2,350.927228162134,-13.1538181818182,-15.72,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"690","Gephyromantis horridus",30.5,1,0.92,155.274805918417,-13.6475229357798,-14.12,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"691","Gephyromantis klemmeri",22,3,0.51,154.947465207498,-14.5254671280277,-14.82,"EN","ANURA","MANTELLIDAE","Gephyromantis"
"692","Gephyromantis leucocephalus",29,4,1.75,244.771466310703,-24.3814833333333,-25.2,"NT","ANURA","MANTELLIDAE","Gephyromantis"
"693","Gephyromantis leucomaculatus",39,3,2.95,350.773037423842,-16.052,-17.19,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"694","Gephyromantis luteus",47,3,11.18,1264.21529029855,-18.8260621206712,-25.08,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"695","Gephyromantis malagasius",26,1,6.63,807.318796291347,-18.1583568075117,-21.64,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"696","Gephyromantis moseri",35.5,1,5,596.122048635624,-16.2228649635036,-18.96,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"697","Gephyromantis plicifer",45.5,3,4.31,456.92714073985,-23.0685021459227,-25.01,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"698","Gephyromantis pseudoasper",33.3,3,3.13,350.927228162134,-13.9556077348066,-15.65,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"699","Gephyromantis redimitus",56.4,3,8.39,1050.64862032641,-16.1682735426009,-22.67,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"700","Gephyromantis rivicola",23.8,3,1.47,247.251696335514,-15.3063291139241,-15.74,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"701","Gephyromantis runewsweeki",23.5,3,0.0200000000000031,9.50453877449036e-05,-21.34,-21.35,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"702","Gephyromantis salegy",47.3,3,1.21,247.251696335514,-15.0060076775432,-15.65,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"703","Gephyromantis schilfi",28,NA,1.09,154.947465207498,-14.1913157894737,-14.63,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"704","Gephyromantis sculpturatus",40.5,4,3.66,394.424955357141,-19.5135697399527,-21.43,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"705","Gephyromantis silvanus",31,1,1.4,222.647743139386,-15.8658521560575,-16.65,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"706","Gephyromantis spiniferus",34.5,1,2.88,333.971614709093,-23.7151774530271,-25.01,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"707","Gephyromantis striatus",24.3,NA,1.59,309.543723406661,-14.6716777041943,-15.65,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"708","Gephyromantis tandroka",40.8,3,1.02,154.947465207498,-14.1685142857143,-14.62,"VU","ANURA","MANTELLIDAE","Gephyromantis"
"709","Gephyromantis thelenae",23,3,0.300000000000001,105.258646865668,-18.8944378698225,-19.04,"EN","ANURA","MANTELLIDAE","Gephyromantis"
"710","Gephyromantis tschenki",35.5,4,4.67,566.165549381853,-21.7419327282435,-23.98,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"711","Gephyromantis ventrimaculatus",23.3,1,6.62,806.282646376282,-21.8611111111111,-25.08,"LC","ANURA","MANTELLIDAE","Gephyromantis"
"712","Gephyromantis webbi",27.8,3,1.09,111.323871569685,-15.7265277777778,-16.3,"EN","ANURA","MANTELLIDAE","Gephyromantis"
"713","Gephyromantis zavona",40.3,3,0.57,108.016996575145,-13.9419140625,-14.22,"EN","ANURA","MANTELLIDAE","Gephyromantis"
"714","Ghatixalus asterops",50,1,0.479999999999999,109.632569857115,10.1995454545455,9.97,"DD","ANURA","RHACOPHORIDAE","Ghatixalus"
"715","Ghatophryne ornata",30,1,0.300000000000001,0,12.2177777777778,12.08,"EN","ANURA","BUFONIDAE","Ghatophryne"
"716","Gracixalus quangi",25,3,0.739999999999998,152.985873094765,19.6964736842105,19.28,"VU","ANURA","RHACOPHORIDAE","Gracixalus"
"717","Guibemantis albolineatus",24,NA,1.42,111.323871569726,-24.3728571428571,-25.05,"LC","ANURA","MANTELLIDAE","Guibemantis"
"718","Guibemantis annulatus",20.8,3,0.290000000000003,0,-24.8547252747253,-25.01,"EN","ANURA","MANTELLIDAE","Guibemantis"
"719","Guibemantis bicalcaratus",29,3,10.85,1157.00873020532,-17.5835915492958,-24.47,"LC","ANURA","MANTELLIDAE","Guibemantis"
"720","Guibemantis depressiceps",35,3,10.44,1156.47642158225,-16.4933191489362,-25.05,"LC","ANURA","MANTELLIDAE","Guibemantis"
"721","Guibemantis flavobrunneus",38,NA,8.15,1050.64862032641,-16.0768510638298,-22.53,"LC","ANURA","MANTELLIDAE","Guibemantis"
"722","Guibemantis kathrinae",56.4,3,0.170000000000002,105.258646865668,-18.9244776119403,-19.01,"VU","ANURA","MANTELLIDAE","Guibemantis"
"723","Guibemantis liber",28,4,11.19,1264.21529029855,-16.2065853658537,-24.93,"LC","ANURA","MANTELLIDAE","Guibemantis"
"724","Guibemantis pulcher",28,3,10.7,1264.21529029855,-16.8292233009709,-24.85,"LC","ANURA","MANTELLIDAE","Guibemantis"
"725","Guibemantis punctatus",25.5,NA,0.150000000000002,9.50453877449036e-05,-18.155625,-18.23,"CR","ANURA","MANTELLIDAE","Guibemantis"
"726","Guibemantis timidus",44.3,3,5.94,595.288034850116,-17.6049543378995,-21.47,"LC","ANURA","MANTELLIDAE","Guibemantis"
"727","Guibemantis tornieri",47.3,3,8.19,914.470350399654,-20.3734782608696,-24.93,"LC","ANURA","MANTELLIDAE","Guibemantis"
"728","Guibemantis wattersoni",21.9,3,0.550000000000001,111.323871569726,-24.7302242152466,-25.02,"EN","ANURA","MANTELLIDAE","Guibemantis"
"729","Hadromophryne natalensis",54,3,NA,NA,NA,NA,"LC","ANURA","HELEOPHRYNIDAE","Hadromophryne"
"730","Heleioporus australiacus",78.5,1,6.21,858.704681386385,-35.375163669894,-38.72,"VU","ANURA","LIMNODYNASTIDAE","Heleioporus"
"731","Heleophryne hewitti",48.9,1,0.349999999999994,0,-33.7761904761905,-33.91,"EN","ANURA","HELEOPHRYNIDAE","Heleophryne"
"732","Heleophryne rosei",55,1,0.0399999999999991,0.000134414476389852,-33.9792857142857,-34,"CR","ANURA","HELEOPHRYNIDAE","Heleophryne"
"733","Hemiphractus helioi",52.7,1,15.57,1900.23961184013,-4.64448343079922,-13.61,"LC","ANURA","HEMIPHRACTIDAE","Hemiphractus"
"734","Hemiphractus proboscideus",54,1,5.2,995.062650939935,-2.42225806451613,-4.54,"LC","ANURA","HEMIPHRACTIDAE","Hemiphractus"
"735","Hemisus guttatus",80,1,2.99,348.000319085881,-28.8055,-29.81,"VU","ANURA","HEMISOTIDAE","Hemisus"
"736","Hemisus marmoratum",55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Hemisus marmoratus",35.5,3,45.14,7201.1063499019,-6.34588331515812,-28.52,"LC","ANURA","HEMISOTIDAE","Hemisus"
"738","Hemisus olivaceus",70,3,8.04,951.038356512999,1.13470588235294,-3.2,"LC","ANURA","HEMISOTIDAE","Hemisus"
"739","Heterixalus alboguttatus",31.5,3,3.51,392.982737955497,-22.1255555555556,-23.38,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"740","Heterixalus andrakata",28,3,0.4,111.323871569685,-14.5476,-14.8,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"741","Heterixalus betsileo",23.5,3,5.12,699.903498641293,-19.7726086956522,-22.51,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"742","Heterixalus boettgeri",25.775,3,1.51,300.470622597205,-24.9559069767442,-25.6,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"743","Heterixalus carbonei",26,1,1.78,246.271953446813,-18.7358860759494,-20,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"744","Heterixalus luteostriatus",27.275,3,9.17,1087.04175298699,-16.0787163720215,-22.69,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"745","Heterixalus madagascariensis",37.5,4,4.16,457.702550667363,-17.6890344827586,-19.76,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"746","Heterixalus punctatus",22.5,3,5.5,676.364178701816,-16.6458025477707,-19.58,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"747","Heterixalus rutenbergi",25.5,1,3.58,394.424955357152,-19.3112903225806,-21.27,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"748","Heterixalus tricolor",25.9,3,0.0600000000000005,111.323871569685,-13.47,-13.5,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"749","Heterixalus variabilis",28.775,3,0.959999999999999,155.274805918417,-13.3510266159696,-13.78,"LC","ANURA","HYPEROLIIDAE","Heterixalus"
"750","Hildebrandtia macrotympanum",55,1,12.97,2042.5298217532,2.70891749174918,-3.39,"LC","ANURA","PTYCHADENIDAE","Hildebrandtia"
"751","Hildebrandtia ornata",49.175,1,42.35,7207.28884771816,-4.52393799062518,-27.82,"LC","ANURA","PTYCHADENIDAE","Hildebrandtia"
"752","Holoaden pholeter",43.9,1,0.0299999999999976,0,-22.3666666666667,-22.38,"DD","ANURA","CRAUGASTORIDAE","Holoaden"
"753","Hoplobatrachus crassus",76.95,1,22.54,3062.07303412381,17.9913071895425,5.92,"LC","ANURA","DICROGLOSSIDAE","Hoplobatrachus"
"754","Hoplobatrachus occipitalis",88.65,3,34.35,6379.62679417721,5.00158674963397,-13.69,"LC","ANURA","DICROGLOSSIDAE","Hoplobatrachus"
"755","Hoplobatrachus tigerinus",121,3,52.91,7361.39432716722,18.235889061116,-16.42,"LC","ANURA","DICROGLOSSIDAE","Hoplobatrachus"
"756","Hoplophryne rogersi",25.5,1,0.73,248.008680824403,-5.15803921568627,-5.53,"EN","ANURA","MICROHYLIDAE","Hoplophryne"
"757","Hoplophryne uluguruensis",23,3,2.96,351.732810320675,-7.71858695652174,-8.99,"EN","ANURA","MICROHYLIDAE","Hoplophryne"
"758","Huia cavitympanum",62.275,1,5.63,868.434645606123,3.5991495601173,0.96,"LC","ANURA","RANIDAE","Huia"
"759","Hyalinobatrachium chirripoi",25,1,3.86,797.244430306029,7.92022448979592,6.12,"LC","ANURA","CENTROLENIDAE","Hyalinobatrachium"
"760","Hyalinobatrachium colymbiphyllum",25.95,3,7.28,1481.33538668652,7.65814919354839,3.75,"LC","ANURA","CENTROLENIDAE","Hyalinobatrachium"
"761","Hyalinobatrachium fleischmanni",32,1,15.95,5013.89893384471,9.61584807492196,3.62,"LC","ANURA","CENTROLENIDAE","Hyalinobatrachium"
"762","Hyalinobatrachium iaspidiense",20,1,3.45,458.793879364418,7.05511627906977,5.18,"DD","ANURA","CENTROLENIDAE","Hyalinobatrachium"
"763","Hyalinobatrachium talamancae",25.5,4,3.17,837.905571179607,9.25518072289157,7.55,"LC","ANURA","CENTROLENIDAE","Hyalinobatrachium"
"764","Hyalinobatrachium valerioi",22.275,1,13.09,1549.7570724922,5.75479135053111,-2.6,"LC","ANURA","CENTROLENIDAE","Hyalinobatrachium"
"765","Hyalinobatrachium vireovittatum",23.325,NA,0.180000000000001,0,9.29338235294118,9.2,"DD","ANURA","CENTROLENIDAE","Hyalinobatrachium"
"766","Hyla andersonii",38.25,3,10.21,1622.91463230273,34.9988693234476,30.27,"NT","ANURA","HYLIDAE","Hyla"
"767","Hyla arborea",42.61,3,22.59,5543.40981857248,43.8441225774798,34.93,"LC","ANURA","HYLIDAE","Hyla"
"768","Hyla arenicolor",45,3,22.28,2867.25919717665,34.5245355191257,17.08,"LC","ANURA","HYLIDAE","Hyla"
"769","Hyla avivoca",41.65,1,8.31,1084.75546938589,32.8196502677376,29.66,"LC","ANURA","HYLIDAE","Hyla"
"770","Hyla chinensis",29,3,10.59,1311.14191484731,26.8355286388832,21.9,"LC","ANURA","HYLIDAE","Hyla"
"771","Hyla chrysoscelis",46,3,25.8,3402.44048588574,39.2970955218143,27.21,"LC","ANURA","HYLIDAE","Hyla"
"772","Hyla cinerea",60,3,21.29,3689.28478470125,32.5632150095191,18.43,"LC","ANURA","HYLIDAE","Hyla"
"773","Hyla eximia",37.5,NA,6.99,1228.70054224161,21.6385057471264,18.25,"LC","ANURA","HYLIDAE","Hyla"
"774","Hyla femoralis",40,3,12.29,1617.87576717189,31.1795761787953,24.95,"LC","ANURA","HYLIDAE","Hyla"
"775","Hyla gratiosa",59.9,NA,10.75,1617.87576717189,31.8659964437149,25.8,"LC","ANURA","HYLIDAE","Hyla"
"776","Hyla heinzsteinitzi",44,NA,0.0599999999999987,0,31.8091666666667,31.78,"CR","ANURA","HYLIDAE","Hyla"
"777","Hyla intermedia",40.98,3,9.58,1159.27896909132,41.1892560175055,36.65,"LC","ANURA","HYLIDAE","Hyla"
"778","Hyla japonica",33,1,28.35,4046.01195809255,36.8574271742338,26.52,"LC","ANURA","HYLIDAE","Hyla"
"779","Hyla meridionalis",39.02,3,18.48,3062.70091109592,37.9479227719359,27.64,"LC","ANURA","HYLIDAE","Hyla"
"780","Hylarana albolabris",70,NA,19.52,5413.90526665602,3.09275242047026,-9.61,NA,NA,NA,NA
"781","Hylarana aurantiaca",63,NA,12.21,1537.25517629171,9.6714598540146,5.92,NA,NA,NA,NA
"782","Hylarana celebensis",56.4,1,4.92,712.636804159515,-0.519479768786127,-3.57,"LC","ANURA","RANIDAE","Hylarana"
"783","Hylarana chalconota",61,NA,8.88,2037.19654743337,-5.39081417263475,-8.85,NA,NA,NA,NA
"784","Hylarana erythraea",75,3,24.4,3393.64116081732,12.7866243633631,1.26,"LC","ANURA","RANIDAE","Hylarana"
"785","Hylarana faber",59.4,NA,1.04,155.579840077898,12.0830909090909,11.55,NA,NA,NA,NA
"786","Hylarana fonensis",61.6,NA,2.3,248.173293466651,9.17913043478261,8.55,NA,NA,NA,NA
"787","Hylarana galamensis",69.7,NA,35.62,7201.1063499019,-2.88477951865611,-21.75,NA,NA,NA,NA
"788","Hylarana garoensis",32,3,3.22,684.582225202367,26.5196,25.18,"LC","ANURA","RANIDAE","Hylarana"
"789","Hylarana grandocula",56,NA,5.21,647.186907454855,9.03639871382637,5.99,NA,NA,NA,NA
"790","Hylarana grisea",77.5,NA,0.100000000000001,0,-4.55230769230769,-4.61,NA,NA,NA,NA
"791","Hylarana guentheri",70.5,NA,19.43,4911.76362414631,22.7922542021644,12.83,NA,NA,NA,NA
"792","Hylarana lemairei",48.5,NA,5.88,1359.01147538393,-9.84878001549187,-12.92,NA,NA,NA,NA
"793","Hylarana siberu",38.4,NA,10.52,1496.85778949391,-1.20911379657603,-5.49,NA,NA,NA,NA
"794","Hylarana similis",37.7,3,5.91,741.007296276081,14.1979179487179,12.67,"NT","ANURA","RANIDAE","Hylarana"
"795","Hylarana taipehensis",40,3,21.19,3085.72975636313,20.8755302458893,5.37,"LC","ANURA","RANIDAE","Hylarana"
"796","Hylarana temporalis",78,NA,13.08,1687.19546150316,11.5865053763441,6.02,NA,NA,NA,NA
"797","Hyla sarda",35.6,1,4.21,475.904310881005,41.0818092643052,38.87,"LC","ANURA","HYLIDAE","Hyla"
"798","Hyla savignyi",38.5,4,28.11,3130.46796175525,33.5011964078795,13.8,"LC","ANURA","HYLIDAE","Hyla"
"799","Hyla squirella",30.75,3,14.78,2363.0259441614,30.9432781288589,24.28,"LC","ANURA","HYLIDAE","Hyla"
"800","Hyla versicolor",45,3,25.23,3372.4183320391,43.1386724601697,27.9,"LC","ANURA","HYLIDAE","Hyla"
"801","Hylodes amnicola",26.7,3,0.100000000000001,0,-22.11,-22.16,"DD","ANURA","HYLODIDAE","Hylodes"
"802","Hylodes cardosoi",40.7,3,0.989999999999998,111.323871569726,-24.895,-25.43,"LC","ANURA","HYLODIDAE","Hylodes"
"803","Hylodes magalhaesi",31.1,3,0.240000000000002,0,-22.7904545454545,-22.89,"DD","ANURA","HYLODIDAE","Hylodes"
"804","Hylodes sazimai",27.8,4,0.979999999999997,233.886963644379,-22.8516216216216,-23.33,"DD","ANURA","HYLODIDAE","Hylodes"
"805","Hylorina sylvatica",58.8,1,9.47,1116.2816968165,-42.7320258441017,-46.75,"LC","ANURA","BATRACHYLIDAE","Hylorina"
"806","Hyloscirtus colymba",37.2,NA,2.74,696.236223808389,7.90413173652695,7.2,"NT","ANURA","HYLIDAE","Hyloscirtus"
"807","Hyloscirtus larinopygion",53.6,3,6.82,896.971245844294,4.16751773049645,0.39,"NT","ANURA","HYLIDAE","Hyloscirtus"
"808","Hyloscirtus princecharlesi",69.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","Hyloxalus aeruginosus",27.1,NA,0.0300000000000002,0.000134414476389852,-5.76642857142857,-5.78,"DD","ANURA","DENDROBATIDAE","Hyloxalus"
"810","Hyloxalus azureiventris",27,4,0.43,156.929494271979,-6.29,-6.51,"EN","ANURA","DENDROBATIDAE","Hyloxalus"
"811","Hyloxalus craspedoceps",19.8,NA,0.0399999999999991,9.50453877449036e-05,-6.75,-6.77,"DD","ANURA","DENDROBATIDAE","Hyloxalus"
"812","Hyloxalus elachyhistus",24.5,1,3.17,351.871155717792,-4.64235294117647,-6.84,"EN","ANURA","DENDROBATIDAE","Hyloxalus"
"813","Hyloxalus eleutherodactylus",21.9,NA,0.0300000000000002,0,-6.61642857142857,-6.63,"DD","ANURA","DENDROBATIDAE","Hyloxalus"
"814","Hyloxalus idiomelus",26.5,NA,1.95,313.691771888931,-6.92375,-7.63,"DD","ANURA","DENDROBATIDAE","Hyloxalus"
"815","Hyloxalus insulatus",24.1,NA,1.82,222.647743139407,-6.4,-7.21,"DD","ANURA","DENDROBATIDAE","Hyloxalus"
"816","Hyloxalus leucophaeus",25.7,NA,0.0300000000000002,0.000134414476389852,-6.185,-6.2,"DD","ANURA","DENDROBATIDAE","Hyloxalus"
"817","Hyloxalus nexipus",31.5,1,3.97,497.456583417617,-4.95366666666667,-6.7,"LC","ANURA","DENDROBATIDAE","Hyloxalus"
"818","Hyloxalus pulcherrimus",29,NA,0.0300000000000002,9.50453877449036e-05,-6.365,-6.38,"DD","ANURA","DENDROBATIDAE","Hyloxalus"
"819","Hyloxalus sordidatus",33,NA,1.54,248.653019600888,-5.99392857142857,-6.8,"DD","ANURA","DENDROBATIDAE","Hyloxalus"
