Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
55536,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,leucocheilus,"(Caramaschi and de Niemeyer, 2003)",,,,,"",,,,DD,,3.1,2004,unknown,N
136169,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,liliae,"Kok, 2006",,,,,"",,,,LC,,3.1,2008,unknown,N
55410,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,lundii,"(Burmeister, 1856)",,,,,Hyla biobeba  |Hyla punctatissima  |Hyla pustulosa  ,,,,LC,,3.1,2004,decreasing,N
55547,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,marginatus,"(Boulenger, 1887)",,,,,"",,,,LC,,3.1,2004,decreasing,N
10459,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,marianitae,"(Carrizo, 1992)",,,,,"",,,,LC,,3.1,2004,decreasing,N
55553,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,melanopleura,"(Boulenger, 1912)",,,,,"",,,,DD,,3.1,2004,unknown,N
55559,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,microderma,"(Pyburn, 1977)",,,,,"",,,,LC,,3.1,2004,stable,N
55571,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,multifasciatus,"(Günther, 1859)",,,,,"",,,Rana Lanceolada Meridional,LC,,3.1,2004,stable,N
136184,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,nympha,"Faivovich, Moravec, Cisneros-Heredia and Köhler, 2006",,,,,"",,,,LC,,3.1,2008,unknown,N
55581,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,ornatissimus,"(Noble, 1923)",,,,,"",,Rainette Très Ornée,Ranita Adornada,LC,,3.1,2004,stable,N
29415,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,palaestes,"(Duellman, De la Riva and Wild, 1997)",,,,,"",,,,DD,,3.1,2004,unknown,N
55585,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,palliatus,"(Cope, 1863)",,,,,Hyla palliata  |Hypsiboas palliata  ,,,,DD,,3.1,2004,unknown,N
55588,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pardalis,"(Spix, 1824)",,,,,Hyla corticalis  |Hyla rubropunctata  ,,,,LC,,3.1,2004,stable,N
55593,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pellucens,"(Werner, 1901)",,,,,Hyla guibei  |Hyla pulicaria  ,,,,LC,,3.1,2010,unknown,N
55596,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,phaeopleura,"(Caramaschi and Cruz, 2000)",,,,,"",,,,DD,,3.1,2004,unknown,N
55604,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,picturatus,"(Boulenger, 1882)",,,,,"",,,,LC,,3.1,2004,decreasing,N
55609,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,polytaenius,"(Cope, 1870)",,,,,"",,,,LC,,3.1,2010,stable,N
61779,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pombali,"(Caramaschi, Pimenta and Feio, 2004)",,,,,"",,,,LC,,3.1,2006,unknown,N
55611,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,prasinus,"(Burmeister, 1856)",,,,,"",,,,LC,,3.1,2004,stable,N
55618,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pugnax,"(Schmidt, 1857)",,,,,"",Chirique-Flusse Treefrog,,Rana Platanera,LC,,3.1,2010,stable,N
55619,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pulchellus,"(Duméril and Bibron, 1841)",,,,,Hyla agrestis  |Hyla leucomelas  |Hyla leucotaenia  |Hyla mocquardi  ,,,,LC,,3.1,2004,stable,N
54935,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pulidoi,"(Rivero, 1968)",,,,,"",,,,DD,,3.1,2004,unknown,N
55620,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,punctatus,"(Schneider, 1799)",,,,,"",,,Rana Punteada,LC,,3.1,2010,stable,N
55622,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,raniceps,"Cope, 1862",,,,,"",,,Rana Arborea Meridional,LC,,3.1,2004,stable,N
55638,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,rhythmicus,"(Señaris and Ayarzagüena, 2002)",,,,,"",,,,DD,,3.1,2004,unknown,N
61780,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,riojanus,"(Koslowsky, 1895)",,,,,"",,,,DD,,3.1,2006,unknown,N
55630,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,roeschmanni,"(DeGrys, 1938)",,,,,Hyla roeschmanni  ,,,,DD,,3.1,2004,unknown,N
55631,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,roraima,"(Duellman and Hoogmoed, 1992)",,,,,"",,,,DD,,3.1,2004,unknown,N
55632,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,rosenbergi,"(Boulenger, 1898)",,,,,Boana  rosenbergi|Hyla  rosenbergi ,"Rosenberg's Treefrog, Rosenberg's Gladiator Treefrog",,,LC,,3.1,2008,decreasing,N
55635,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,rubracylus,"(Cochran and Goin, 1970)",,,,,"",,,,LC,,3.1,2004,decreasing,N
55636,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,rufitelus,"(Fouquette, 1961)",,,,,Boana  rufitela|Hyla  rufitela ,Canal Zone Treefrog,,,LC,,3.1,2008,stable,N
10357,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,secedens,"(B. Lutz, 1963)",,,,,"",,,,DD,,3.1,2004,unknown,N
55651,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,semiguttatus,"(Lutz, 1925)",,,,,Boana  semiguttata|Hyla  semiguttata ,Speckled Treefrog,,,LC,,3.1,2008,stable,N
55652,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,semilineatus,"(Spix, 1824)",,,,,"",,,,LC,,3.1,2010,stable,N
55655,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,sibleszi,"(Rivero, 1971)",,,,,"",,,Ranita Guayanesa Comun,LC,,3.1,2004,decreasing,N
190494,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,stellae,"Kwet, 2008",,,,,"",,,,LC,,3.1,2011,stable,N
55664,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,stenocephalus,"(Caramaschi and Cruz, 1999)",,,,,"",,,,DD,,3.1,2004,unknown,N
171812,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,tepuianus,"Barrio-Amorós & Brewer-Carías, 2008",,,,,"",,,,LC,,3.1,2010,stable,N
55686,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,varelae,"(Carrizo, 1992)",,,,,"",,,,DD,,3.1,2004,unknown,N
55693,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,wavrini,"(Parker, 1936)",,,,,"",,,,LC,,3.1,2004,stable,N
59607,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,acuminatus,"Taylor, 1960",,,,,"","Me Wang Valley Caecilian, Elongate-headed Caecilian, Pointed-headed Caecilian",,,DD,,3.1,2004,unknown,N
59602,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,asplenius,"(Taylor, 1965)",,,,,Caudacaecilia asplenia,"Boven Mahakkam Caecilian, Broad-striped Caeciliang, Malayan Caecilian",,,DD,,3.1,2004,unknown,N
59608,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,atricollaris,"Taylor, 1965",,,,,"",Long Bloee Caecilian,,,DD,,3.1,2004,unknown,N
59609,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,bannanicus,"Yang, 1984",,,,,"","Mengla County Caecilian, Bannan Caecilian, Banna Caecilian",,,LC,,3.1,2004,unknown,N
59610,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,beddomei,"Peters, 1880",,,,,"","Nilgherries Caecilian, Beddome's Caecilian, Yellow-striped Caecilian",,,LC,,3.1,2004,unknown,N
59611,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,bernisi,"Salvador, 1975",,,,,"",Indonesia Caecilian,,,DD,,3.1,2004,unknown,N
59612,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,biangularis,"Taylor, 1965",,,,,"","Metang Caecilian, Angular Caecilian",,,DD,,3.1,2004,unknown,N
59613,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,billitonensis,"Taylor, 1965",,,,,"",Billiton Island Caecilian,,,DD,,3.1,2004,unknown,N
59614,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,bombayensis,"Taylor, 1960",,,,,Ichthyophis malabarensis  |Ichthyophis peninsularis  |Ichthyophis subterrestris  ,"Bombay Caecilian, Maharashtra Caecilian",,,LC,,3.1,2011,unknown,N
59615,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,dulitensis,"Taylor, 1960",,,,,"",Mount Dulit Caecilian,,,DD,,3.1,2004,unknown,N
59616,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,elongatus,"Taylor, 1965",,,,,"",Elongated Caecilian,,,DD,,3.1,2004,unknown,N
59617,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,garoensis,"Pillai & Ravichandran, 1999",,,,,"",Garo Hills Caecilian,,,DD,,3.1,2004,unknown,N
25382,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,glandulosus,"Taylor, 1923",,,,,"",Abungabung Caecilian,,,DD,,3.1,2004,unknown,N
59618,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,glutinosus,"(Linnaeus, 1758)",,,,,Caecilia glutinosa,"White-bellied Caecilia, Sticky Caecilian, Glutinous Caecilia, Common Yellow-banded Caecilian, Ceylon Caecilian, White-bellied Caecilian",,,LC,,3.1,2004,unknown,N
59619,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,humphreyi,"Taylor, 1973",,,,,"",Humphrey's Caecilian,,,DD,,3.1,2004,unknown,N
59621,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,hypocyaneus,"(Boie, 1827)",,,,,Coecilia hypocyanea,"Javan Caecilian, Javanese Caecilia, Marsh Caecilian",,,DD,,3.1,2009,unknown,N
59622,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,javanicus,"Taylor, 1960",,,,,"",Java Caecilian,,,DD,,3.1,2004,unknown,N
190990,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,khumhzi,"Kamei, Wilkinson, Gower & Biju, 2009",,,,,"",Khumhzi Striped Ichthyophis,,,DD,,3.1,2012,unknown,N
136094,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,kodaguensis,"Wilkinson, Gower, Govindappa & Venkatachalaiah, 2007",,,,,"",Kodagu Striped Ichthyophis,,,DD,,3.1,2008,unknown,N
59623,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,kohtaoensis,"Taylor, 1960",,,,,"","Koa Tao Island Caecilian, Koh Tao Snake Frog, Koh Tao Caecilian, Yellow-striped Caecilian",,,LC,,3.1,2009,unknown,N
59624,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,laosensis,"Taylor, 1969",,,,,"",Upper Laos Caecilian,,,DD,,3.1,2004,unknown,N
59603,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,larutensis,"Taylor, 1960",,,,,Caudacaecilia larutensis,Larut Hills Caecilian,,,DD,,3.1,2004,unknown,N
59625,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,longicephalus,"Pillai, 1986",,,,,"","Long-headed Caecilian, Yellow-spotted Caecilian",,,DD,,3.1,2004,unknown,N
25390,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,mindanaoensis,"Taylor, 1960",,,,,"",Todaya Caecilian,,,DD,,3.1,2004,unknown,N
59627,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,monochrous,"(Bleeker, 1858)",,,,,Epicrium monochrous,"Black Caecilian, Western Borneo Caecilian",,,DD,,3.1,2004,unknown,N
190991,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,moustakius,"Kamei, Wilkinson, Gower & Biju, 2009",,,,,"",Manipur Moustached Ichthyophis,,,DD,,3.1,2012,unknown,N
43340087,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,nguyenorum,"Nishikawa, Matsui & Orlov, 2012",,,,,"",Nguyen's Caecilia,,,LC,,3.1,2016,unknown,N
59604,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,nigroflavus,"Taylor, 1960",,,,,Caudacaecilia nigroflava,"Kuala Lumpur Caecilian, Yellow-black Caecilian",,,DD,,3.1,2004,unknown,N
59628,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,orthoplicatus,"Taylor, 1965",,,,,"",Pattipola Caecilia,,,VU,B1ab(iii),3.1,2004,unknown,N
59605,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,paucidentulus,"Taylor, 1960",,,,,Caudacaecilia paucidentula,Kapahiang Caecilian,,,DD,,3.1,2004,unknown,N
59629,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,paucisulcus,"Taylor, 1960",,,,,"","Yellow-banded Caecilian, Siantar Caecilian",,,DD,,3.1,2004,unknown,N
59631,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,pseudangularis,"Taylor, 1965",,,,,"","Taylor's Caecilian, Lesser Yellow-banded Caecilian",,,VU,B1ab(iii),3.1,2004,unknown,N
190992,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,sendenyu,"Kamei, Wilkinson, Gower & Biju, 2009",,,,,"",Sendenyu Striped Ichthyophis,,,DD,,3.1,2012,unknown,N
59632,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,sikkimensis,"Taylor, 1960",,,,,"","Darjeeling Caecilian, Sikkimese Caecilian",,,DD,,3.1,2004,unknown,N
59633,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,singaporensis,"Taylor, 1960",,,,,"",Singapore Caecilian,,,DD,,3.1,2004,unknown,N
59635,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,sumatranus,"Taylor, 1960",,,,,"",Sumatra Caecilian,,,DD,,3.1,2004,unknown,N
59636,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,supachaii,"Taylor, 1960",,,,,"","Nakon Si Thammarat Caecilian, Hillstream Caecilian, Supachai's Caecilian",,,DD,,3.1,2004,unknown,N
59637,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,tricolor,"Annandale, 1909",,,,,"","Maddatorai Caecilian, Three-coloured Caecilian",,,LC,,3.1,2004,unknown,N
59606,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,weberi,"Taylor, 1920",,,,,Caudacaecilia weberi,Malatgan River Caecilian,,,DD,,3.1,2004,unknown,N
59638,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,youngorum,"Taylor, 1960",,,,,"","Chang Mai Caecilian, Doi Suthep Caecilian",,,DD,,3.1,2004,unknown,N
59472,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Ichthyosaura,alpestris,"(Laurenti, 1768)",,,,,Mesotriton alpestris|Triturus alpestris  |Triturus alpestris  ,Alpine Newt,,Tritón Alpino,LC,,3.1,2009,decreasing,N
59567,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,INDOTYPHLIDAE,Idiocranium,russeli,"Parker, 1936",,,,,"",Makamunu Assumbo Caecilian,,,DD,,3.1,2014,unknown,N
54941,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Ikakogi,tayrona,"(Ruíz-Carranza & Lynch, 1991)",,,,,Centrolene tayrona|Centrolenella savagei,Magdalena Giant Glass Frog,,,VU,B1ab(iii),3.1,2014,unknown,N
54567,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,alvarius,"(Girard, 1859)",,,,,Bufo alvarius  ,Colorado River Toad,,,LC,,3.1,2004,stable,N
61750,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,aucoinae,"(O'Neill & Mendelson, 2004)",,,,,Bufo aucoinae  ,,,,LC,,3.1,2015,stable,N
54591,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,bocourti,"(Brocchi, 1877)",,,,,Bufo bocourti  ,,,,LC,,3.1,2004,stable,N
54601,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,campbelli,"(Mendelson, 1994)",,,,,Bufo campbelli  ,,,,NT,,3.1,2004,decreasing,N
54602,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,canaliferus,"(Cope, 1877)",,,,,Bufo canaliferus  |Bufo canaliferus  ,,,,LC,,3.1,2010,stable,N
54605,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,cavifrons,"(Firschein, 1950)",,,,,Bufo cavifrons  ,Mountain Toad,,,EN,B1ab(iii),3.1,2016,decreasing,N
136078,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,chompipe,"(Vaughan & Mendelson, 2007)",,,,,Crepidophryne  chompipe,,,,VU,D2,3.1,2008,stable,N
54611,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,coccifer,"(Cope, 1866)",,,,,Bufo coccifer  |Bufo microtis|Bufo valliceps variety microtis,"Southern Roundgland Toad, Southern Round-gland Toad",,,LC,,3.1,2008,stable,N
54614,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,coniferus,"(Cope, 1862)",,,,,Bufo conifer|Bufo coniferus|Bufo ehlersi  |Bufo gabbi|Bufo  auritus|Chilophryne conifera,Evergreen Toad,,,LC,,3.1,2010,stable,N
54617,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,cristatus,"(Wiegmann, 1833)",,,,,Bufo cristatus  |Bufo cristatus  |Bufo occipitalis  ,Large-crested Toad,,Sapo Cresta Grande,CR,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,2010,decreasing,N
61751,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,cycladen,"(Lynch and Smith, 1966)",,,,,Bufo cycladen  ,,,,VU,A2a; B1ab(v),3.1,2006,decreasing,N
54803,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,epioticus,"(Cope, 1875)",,,,,Bufo epioticus|Crepidius epioticus|Crepidophryne epiotica|Nannophryne epiotica,Cerro Utyum Toad,,,LC,,3.1,2008,stable,N
54635,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,fastidiosus,"(Cope, 1875)",,,,,Bufo caerulescens|Bufo coerulescens|Bufo fastidiosus|Cranophryne fastidiosa|Cranopsis fastidiosus|Nannophryne coerulescens|Nannophryne fastidiosa|Ollotis coerulescens,Pico Blanco Toad,,,CR,A2ace,3.1,2008,decreasing,N
54650,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,gemmifer,"(Taylor, 1940)",,,,,Bufo gemmifer  ,Jeweled Toad,,Sapo Joya,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
135768,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,guanacaste,"(Vaughan & Mendelson, 2007)",,,,,Crepidophryne guanacaste,,,,DD,,3.1,2008,unknown,N
54664,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,holdridgei,"(Taylor, 1952)",,,,,Bufo holdridgei  ,Holdridge's Toad,,,CR,D,3.1,2012,unknown,N
54667,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,ibarrai,"(Stuart, 1954)",,,,,Bufo ibarrai  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
54670,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,intermedius,"(Günther, 1858)",,,,,Bufo intermedius  ,,,,DD,,3.1,2004,unknown,N
54690,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,leucomyos,"(McCranie and Wilson, 2000)",,,,,Bufo leucomyos  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
54695,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,luetkenii,"(Boulenger, 1891)",,,,,Bufo luetkenii  ,Yellow toad,,,LC,,3.1,2008,stable,N
54698,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,macrocristatus,"(Firschein and Smith, 1957)",,,,,Bufo macrocristatus  ,,,,VU,B1ab(iii),3.1,2004,decreasing,N
54702,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,marmoreus,"(Wiegmann, 1833)",,,,,Bufo marmoreus  |Bufo marmoreus  ,,,,LC,,3.1,2010,stable,N
54704,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,mazatlanensis,"(Taylor, 1940)",,,,,Bufo mazatlanensis  |Bufo mazatlanensis  ,,,,LC,,3.1,2010,stable,N
54705,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,melanochlorus,"(Cope, 1877)",,,,,Bufo melanochlorus  ,"Dark Green Toad, Wet Forest Toad",,,LC,,3.1,2010,stable,N
54714,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,nebulifer,"(Girard, 1843)",,,,,Bufo nebulifer  ,,,,LC,,3.1,2004,stable,N
54719,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,occidentalis,"(Camerano, 1879)",,,,,Bufo monksiae  |Bufo occidentalis  |Bufo occidentalis  ,Pine Toad,,,LC,,3.1,2010,stable,N
3172,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,periglenes,"(Savage, 1967)",,,,,Bufo periglenes  ,"Golden Toad, Monte Verde Toad, Monte Verde Golden Toad, Alajuela Toad, Orange Toad",,Sapo Dorado,EX,,3.1,2008,,N
54730,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,peripatetes,"(Savage, 1972)",,,,,Bufo peripatetes  ,Almirante Trail Toad,,,CR,A3ce,3.1,2004,decreasing,N
54731,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,perplexus,"(Taylor, 1943)",,,,,Bufo perplexus  |Bufo perplexus  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
61755,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,pisinnus,"(Mendelson, Williams, Sheil and Mulcahy, 2005)",,,,,Bufo pisinnus  ,,,,DD,,3.1,2006,unknown,N
61757,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,porteri,"(Mendelson, Williams, Sheil and Mulcahy, 2005)",,,,,Bufo porteri  ,,,,DD,,3.1,2006,unknown,N
61758,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,signifer,"(Mendelson, Williams, Sheil and Mulcahy, 2005)",,,,,Bufo signifer  ,,,,LC,,3.1,2015,unknown,N
54762,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,spiculatus,"(Mendelson, 1997)",,,,,Bufo spiculatus  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
54773,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,tacanensis,"(Smith, 1952)",,,,,Bufo tacanensis  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
54785,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,tutelarius,"(Mendelson, 1997)",,,,,Bufo tutelarius  ,,,,EN,"B1ab(iii,v)",3.1,2004,decreasing,N
